902.886660 835.867310
902.351070 835.831600
901.744080 835.795900
901.137080 835.688780
900.565800 835.545960
899.923100 835.510250
899.244690 835.438840
898.637700 835.474550
897.923580 835.510250
897.030940 835.617370
896.352540 835.653080
895.852660 835.760190
895.281370 835.903020
894.638670 836.045840
893.853150 836.152950
893.174740 836.260070
892.496340 836.402890
891.925050 836.474300
891.532290 836.510010
891.246640 836.617130
890.925290 836.831360
890.282590 836.974180
889.711300 837.009890
889.068600 837.117000
888.425900 837.259830
887.533260 837.366940
886.497800 837.366940
885.140990 837.366940
883.498540 837.438350
881.856080 837.331240
880.320740 837.224120
878.999630 837.188420
877.857060 837.081300
876.678770 836.938480
875.714720 836.759950
874.822080 836.617130
874.000850 836.402890
873.536680 836.188660
873.322450 836.010130
873.251040 835.795900
873.143920 835.617370
872.751160 835.438840
872.358400 835.260310
872.179870 835.081790
872.072750 834.974670
872.215580 834.974670
872.358400 834.903260
872.429810 834.867550
872.536930 834.867550
872.429810 834.831850
872.394100 834.760440
872.358400 834.724730
872.286990 834.760440
872.322690 834.724730
872.322690 834.617610
872.644040 834.617610
873.215330 834.689030
873.929440 834.689030
874.572140 834.617610
875.286250 834.653320
876.107480 834.724730
877.142940 834.689030
878.535460 834.724730
879.820860 834.796140
881.141970 834.796140
882.248840 834.760440
883.070070 834.796140
883.927000 834.831850
884.962460 834.831850
885.926510 834.867550
886.961980 834.938960
887.854610 835.010380
888.425900 835.010380
888.925780 835.046080
889.461360 835.081790
890.068360 835.010380
890.675350 834.974670
891.282350 834.974670
891.960750 835.010380
892.674870 835.010380
893.424680 835.117490
894.353030 835.331730
895.388490 835.653080
896.495360 835.867310
897.566530 836.081540
898.601990 836.474300
899.530330 836.795650
900.351560 836.831360
901.172790 836.974180
901.851200 837.259830
902.315370 837.224120
902.493900 837.045590
902.386780 837.224120
902.315370 837.402650
902.172550 837.331240
901.886900 837.366940
901.708370 837.652590
901.494140 837.938230
901.351320 837.973940
901.172790 838.188170
901.065670 838.616640
901.029970 838.795170
901.137080 838.723750
901.208500 839.009400
901.101380 839.509280
900.887150 839.687810
900.815730 839.830630
900.744320 840.259090
900.351560 840.580440
899.887390 840.616150
899.423220 840.866090
899.137570 841.223140
898.851930 841.116030
898.530580 840.937500
898.244930 840.973210
897.959290 840.901790
897.423710 840.509030
896.745300 840.330510
896.245420 840.437620
895.924070 840.187680
895.781250 839.902040
895.638430 840.044860
895.388490 840.187680
895.174260 840.116270
895.031430 840.009160
895.174260 840.187680
895.531310 840.330510
895.888370 840.223390
896.138310 840.259090
896.281130 840.401920
896.102600 840.366210
895.888370 840.366210
895.638430 840.580440
895.245670 840.794680
894.745790 840.866090
893.853150 840.937500
893.031920 841.080320
891.925050 841.080320
890.532530 841.080320
889.140010 841.223140
887.818910 841.330260
886.569210 841.187440
885.355220 841.116030
884.105530 841.080320
883.177190 841.044620
882.427370 840.973210
881.713260 841.044620
881.606140 841.151730
881.891780 841.151730
882.713010 841.151730
883.712770 841.223140
884.783940 841.294560
886.033630 841.294560
887.354740 841.401670
888.354490 841.544490
889.032900 841.473080
